temperature,rainfall,temp_min,temp_max,label
29.1400919,90.45142867,20,35,banana
27.9122104,90.24211529,20,35,banana
25.43480512,96.47800391,20,35,banana
28.55980972,111.0843029,20,35,banana
26.59580783,100.5123341,20,35,banana
27.19711623,99.46950465,20,35,banana
25.29391516,105.4220251,20,35,banana
29.90888522,91.99964712,20,35,banana
27.94972463,109.0921631,20,35,banana
25.01018457,108.3690513,20,35,banana
29.21144871,108.5501443,20,35,banana
27.35911627,90.81250457,20,35,banana
28.0106804,103.7040783,20,35,banana
28.67208915,94.37987496,20,35,banana
27.34585147,92.15524332,20,35,banana
29.50704598,98.12565829,20,35,banana
29.73770045,90.09586854,27,36,mango
33.55695561,98.67527561,27,36,mango
27.00315545,95.85118326,27,36,mango
33.56150184,95.70525913,27,36,mango
35.89855625,92.19721736,27,36,mango
34.17719782,98.00687989,27,36,mango
30.01592643,97.72843182,27,36,mango
31.74592134,93.75441586,27,36,mango
35.99009679,95.3713484,27,36,mango
31.86641378,98.46768642,27,36,mango
27.75518664,94.11213345,27,36,mango
34.72413192,97.31258083,27,36,mango
27.53907547,99.35408185,27,36,mango
27.69637763,89.85646496,27,36,mango
27.25373364,91.87312479,27,36,mango
30.33723921,94.42850522,27,36,mango
31.85744939,91.55845821,27,36,mango
35.39986338,97.41054011,27,36,mango
29.80747243,95.74606104,27,36,mango
34.16438906,98.33351125,27,36,mango
28.93270187,99.9834242,27,36,mango
27.98392787,99.61465679,27,36,mango
31.20478173,94.62954663,27,36,mango
32.13409675,98.63333684,27,36,mango
28.91862016,97.01331604,27,36,mango
31.09779147,90.28624348,27,36,mango
34.73823882,90.65022183,27,36,mango
29.98080499,91.82271568,27,36,mango
33.80398664,90.82549241,27,36,mango
30.07202564,92.09609766,27,36,mango
27.92063282,100.2585673,27,36,mango
31.40948821,92.99739415,27,36,mango
35.7877738,100.2160615,27,36,mango
33.36140093,98.81596545,27,36,mango
35.96054636,98.00644238,27,36,mango
28.33333307,91.67241761,27,36,mango
32.27652024,95.99487068,27,36,mango
31.99490489,97.38741498,27,36,mango
27.58258929,95.8445641,27,36,mango
29.38471637,100.8124659,27,36,mango
32.38697531,90.21633216,27,36,mango
30.91471455,90.14047759,27,36,mango
35.37775595,97.41586402,27,36,mango
32.32362177,93.36718816,27,36,mango
28.22373428,97.76832322,27,36,mango
27.27433181,95.257992,27,36,mango
27.10710832,92.37238878,27,36,mango
34.89226666,91.63074547,27,36,mango
33.7462686,92.26439205,27,36,mango
27.3511056,96.27792547,27,36,mango
32.89300162,94.49161372,27,36,mango
35.38598705,90.29643888,27,36,mango
27.5529736,90.40332704,27,36,mango
32.82141065,90.89173106,27,36,mango
30.17294105,95.23444287,27,36,mango
29.26382931,100.7586226,27,36,mango
32.06097197,96.59816497,27,36,mango
28.69818144,99.642454,27,36,mango
29.14305008,97.55155537,27,36,mango
28.3471611,90.40260445,27,36,mango
27.67256197,92.84991507,27,36,mango
28.1218093,93.30247448,27,36,mango
30.79375683,92.21318555,27,36,mango
28.89409382,94.76322976,27,36,mango
33.33024826,98.28583013,27,36,mango
27.78912455,91.01152997,27,36,mango
31.65333432,91.09745581,27,36,mango
29.75150773,91.405983,27,36,mango
31.32995611,89.78216168,27,36,mango
35.63627319,97.51952041,27,36,mango
31.66524687,89.98024312,27,36,mango
32.26935342,95.94035356,27,36,mango
27.81005614,95.89898581,27,36,mango
34.58561471,100.3060719,27,36,mango
31.27180992,89.74409017,27,36,mango
33.93679864,97.4611918,27,36,mango
31.09154239,91.46664318,27,36,mango
31.89356292,89.59371481,27,36,mango
32.45465292,95.04871605,27,36,mango
35.47478322,97.79072474,27,36,mango
27.32961444,93.53197359,27,36,mango
30.90225239,91.77522598,27,36,mango
29.09382275,96.23520043,27,36,mango
30.02086169,96.63721027,27,36,mango
34.13072188,96.38808001,27,36,mango
33.44619894,98.05089394,27,36,mango
35.3915464,91.22881052,27,36,mango
31.53356352,98.57025046,27,36,mango
30.7645515,90.38503469,27,36,mango
30.01821337,96.08745082,27,36,mango
31.32863689,94.67344737,27,36,mango
33.88004781,89.29147581,27,36,mango
28.07802689,97.45373619,27,36,mango
35.53845018,91.54560427,27,36,mango
28.70595247,95.8946444,27,36,mango
31.48451729,93.17221967,27,36,mango
27.69819273,100.7720705,27,36,mango
30.41235793,93.92375879,27,36,mango
32.17752026,91.88766069,27,36,mango
32.6112614,91.10190759,27,36,mango
29.99677232,67.12534492,9,16,grapes
30.7280404,68.38135469,9,16,grapes
32.44577836,68.73932528,9,16,grapes
37.46566825,66.83872293,9,16,grapes
22.03296178,65.34440794,9,16,grapes
39.64851881,70.39906054,9,16,grapes
16.77557314,66.76285469,9,16,grapes
12.14190714,69.63122027,9,16,grapes
12.7567962,66.77844567,9,16,grapes
39.04071989,73.88467027,9,16,grapes
39.70772192,74.91506217,9,16,grapes
9.467960445,66.02765219,9,16,grapes
29.58748357,68.06417307,9,16,grapes
17.82803682,65.84748763,9,16,grapes
8.825674745,67.235765,9,16,grapes
27.83487131,73.02882766,9,16,grapes
11.02105378,68.23963161,9,16,grapes
17.5862944,71.4065452,9,16,grapes
19.89363946,69.66256816,9,16,grapes
29.93707596,65.52279323,9,16,grapes
36.73126647,72.24230804,9,16,grapes
20.42094753,66.93065667,9,16,grapes
25.51939719,69.17281221,9,16,grapes
30.50734778,70.08200379,9,16,grapes
18.4269936,69.75734306,9,16,grapes
12.087022,68.66813363,9,16,grapes
23.60115364,73.23901752,9,16,grapes
12.80000387,67.10439401,9,16,grapes
38.06099482,65.70148216,9,16,grapes
39.06555518,69.30772897,9,16,grapes
33.78372897,74.53557341,9,16,grapes
16.76201707,73.28712806,9,16,grapes
35.89307536,66.53946559,9,16,grapes
21.01245395,66.38448261,9,16,grapes
10.89875873,68.69420397,9,16,grapes
16.36251869,71.55665483,9,16,grapes
20.28370163,71.06611222,9,16,grapes
25.11108456,73.01026829,9,16,grapes
33.4641162,67.92204319,9,16,grapes
11.7976469,65.06962486,9,16,grapes
11.36300891,71.18289431,9,16,grapes
25.23542319,67.03840888,9,16,grapes
15.99050693,74.40198861,9,16,grapes
22.4359017,65.3973168,9,16,grapes
34.76086052,65.70430027,9,16,grapes
31.11047251,71.43001582,9,16,grapes
28.57828803,73.34232097,9,16,grapes
41.18664903,68.68895899,9,16,grapes
27.02766138,70.95666003,9,16,grapes
21.19339319,74.62834921,9,16,grapes
10.38004759,67.3917379,9,16,grapes
31.3115978,65.01095312,9,16,grapes
20.46657776,71.29813872,9,16,grapes
29.36947679,66.13442813,9,16,grapes
10.72302459,65.2982112,9,16,grapes
14.97846952,71.63437433,9,16,grapes
15.3246651,71.60102999,9,16,grapes
18.73932187,73.55807954,9,16,grapes
19.3642553,67.15094741,9,16,grapes
41.20733624,65.90227462,9,16,grapes
33.34214482,70.68098614,9,16,grapes
23.81995682,67.2739864,9,16,grapes
40.66012294,74.03030056,9,16,grapes
11.82768186,74.10225057,9,16,grapes
13.28504331,65.80006004,9,16,grapes
35.83089092,73.67984885,9,16,grapes
26.18159716,66.05911698,9,16,grapes
24.57558351,69.706113,9,16,grapes
29.67229086,66.48490371,9,16,grapes
39.37102553,74.08101744,9,16,grapes
17.66558428,69.8671263,9,16,grapes
24.06679352,69.81855775,9,16,grapes
15.31413469,74.82144653,9,16,grapes
21.77466746,69.39630398,9,16,grapes
26.91624843,69.30927185,9,16,grapes
41.65602996,74.19664838,9,16,grapes
17.98667801,72.37127689,9,16,grapes
29.12033769,68.8503047,9,16,grapes
34.38922481,71.03001556,9,16,grapes
41.36106301,69.92107482,9,16,grapes
35.12158265,69.71518491,9,16,grapes
19.6491772,73.69529586,9,16,grapes
16.27852801,66.57462809,9,16,grapes
21.11903604,69.27779761,9,16,grapes
19.2077707,66.83113717,9,16,grapes
25.96308415,70.31782647,9,16,grapes
25.67385024,74.10919422,9,16,grapes
41.94865736,73.06862952,9,16,grapes
11.18994268,66.34234944,9,16,grapes
17.5438296,73.77063744,9,16,grapes
13.05809741,70.75633584,9,16,grapes
9.724457611,74.46411148,9,16,grapes
27.92004934,69.92092839,9,16,grapes
9.535585543,69.44115171,9,16,grapes
13.42988625,71.40043037,9,16,grapes
9.851242629,68.42802444,9,16,grapes
24.97256132,66.70016285,9,16,grapes
27.23708304,70.42508897,9,16,grapes
18.70679077,66.5964488,9,16,grapes
9.949929082,66.00817551,9,16,grapes
26.47330219,53.65742581,18,35,watermelon
25.18780042,46.87420883,18,35,watermelon
25.29954705,57.04147057,18,35,watermelon
24.74631269,57.95826144,18,35,watermelon
26.58740671,41.87540028,18,35,watermelon
24.53442564,49.11618732,18,35,watermelon
26.0713757,57.79652846,18,35,watermelon
25.96534238,59.46338556,18,35,watermelon
26.22338015,54.60159289,18,35,watermelon
24.41311871,44.07843475,18,35,watermelon
26.49195283,57.72799157,18,35,watermelon
24.04355803,53.78929956,18,35,watermelon
25.5421695,57.57343233,18,35,watermelon
26.74550678,40.794305,18,35,watermelon
25.7131428,43.08961827,18,35,watermelon
25.76484262,44.22066914,18,35,watermelon
26.79489868,57.74091817,18,35,watermelon
24.9004602,57.44942094,18,35,watermelon
26.80750629,58.79889057,18,35,watermelon
25.11189154,44.20656987,18,35,watermelon
26.2148837,59.65590798,18,35,watermelon
24.9103226,49.48575692,18,35,watermelon
25.79448878,56.45229202,18,35,watermelon
25.26931156,40.12650421,18,35,watermelon
25.76402693,46.05122728,18,35,watermelon
25.85483596,46.85176955,18,35,watermelon
24.33528185,48.32113628,18,35,watermelon
25.37601283,57.23028471,18,35,watermelon
24.86094646,55.29563514,18,35,watermelon
24.71885473,48.45978627,18,35,watermelon
24.21495706,48.01138482,18,35,watermelon
25.81692236,54.82963379,18,35,watermelon
24.47018505,57.26773002,18,35,watermelon
24.13078816,51.19470197,18,35,watermelon
26.1793464,49.43050977,18,35,watermelon
26.17668721,53.33484977,18,35,watermelon
26.03867719,44.3993381,18,35,watermelon
26.53259325,54.30660782,18,35,watermelon
26.81938687,46.06193778,18,35,watermelon
25.50405534,48.47833278,18,35,watermelon
26.20234499,56.47941847,18,35,watermelon
25.13735887,43.52897517,18,35,watermelon
25.92030221,42.10681516,18,35,watermelon
26.6634609,57.40847165,18,35,watermelon
24.06731461,51.75212401,18,35,watermelon
24.6774157,57.05709413,18,35,watermelon
26.11440416,58.48160844,18,35,watermelon
26.81530456,55.74073582,18,35,watermelon
25.15623099,55.49541453,18,35,watermelon
25.2801372,49.29456609,18,35,watermelon
26.22005978,49.08553937,18,35,watermelon
24.92093261,50.55710813,18,35,watermelon
26.21667586,54.65423596,18,35,watermelon
26.81383586,51.70497792,18,35,watermelon
24.31334971,48.11248366,18,35,watermelon
24.29105004,51.26046418,18,35,watermelon
24.42998931,48.58241822,18,35,watermelon
25.66576039,54.22722466,18,35,watermelon
25.07803672,56.39962921,18,35,watermelon
24.88910524,51.70699144,18,35,watermelon
25.42900869,56.34144589,18,35,watermelon
24.37118217,44.63907691,18,35,watermelon
26.4930645,46.06382209,18,35,watermelon
25.83202912,45.24690619,18,35,watermelon
24.41592661,40.32161859,18,35,watermelon
24.37190239,44.20899581,18,35,watermelon
24.24782473,54.7657624,18,35,watermelon
24.64458469,48.31219031,18,35,watermelon
24.89681131,53.14626213,18,35,watermelon
25.41864024,49.52320689,18,35,watermelon
26.26028739,58.97878791,18,35,watermelon
24.90123934,46.59207341,18,35,watermelon
24.84740848,59.67927244,18,35,watermelon
26.98212846,42.91292205,18,35,watermelon
26.90435747,59.75980023,18,35,watermelon
25.86475496,41.16554802,18,35,watermelon
26.70607759,51.51033554,18,35,watermelon
26.44019475,47.81847573,18,35,watermelon
26.283443,50.78669728,18,35,watermelon
26.84366082,40.228644,18,35,watermelon
26.03967219,43.87712348,18,35,watermelon
24.92994759,48.75859458,18,35,watermelon
25.50736962,44.2068997,18,35,watermelon
25.4438391,57.51549686,18,35,watermelon
26.12588914,40.71210074,18,35,watermelon
25.10474753,59.26519444,18,35,watermelon
26.27520631,54.38748495,18,35,watermelon
26.27061608,46.76837499,18,35,watermelon
26.73690828,47.46447019,18,35,watermelon
25.04746944,56.72496677,18,35,watermelon
24.69368934,48.99390828,18,35,watermelon
24.54356968,42.00660251,18,35,watermelon
25.89762315,54.49960057,18,35,watermelon
26.6333118,56.31866159,18,35,watermelon
25.35794749,47.72078245,18,35,watermelon
25.28784623,58.28697664,18,35,watermelon
26.63838589,48.32428609,18,35,watermelon
25.3310446,41.53218699,18,35,watermelon
26.89750174,43.97193745,18,35,watermelon
26.98603693,58.54876687,18,35,watermelon
27.57826922,28.08253201,27,30,muskmelon
27.82054812,26.32405487,27,30,muskmelon
29.09910406,22.52497327,27,30,muskmelon
28.04943594,20.76223014,27,30,muskmelon
29.91690582,28.16057247,27,30,muskmelon
29.86895762,26.26243014,27,30,muskmelon
29.17220859,21.30290472,27,30,muskmelon
29.24908541,25.93496537,27,30,muskmelon
27.76317235,25.21609113,27,30,muskmelon
28.82629037,26.23838511,27,30,muskmelon
28.52379742,29.86681385,27,30,muskmelon
29.06785065,29.1194739,27,30,muskmelon
29.08417927,25.33014238,27,30,muskmelon
28.47090661,21.08484101,27,30,muskmelon
28.27973674,21.58992507,27,30,muskmelon
28.47212559,20.88620369,27,30,muskmelon
29.68846716,26.83924845,27,30,muskmelon
27.02415146,21.26034986,27,30,muskmelon
29.09588297,26.70581328,27,30,muskmelon
29.69238699,29.1102594,27,30,muskmelon
28.20619412,28.78654515,27,30,muskmelon
29.05248036,23.66620626,27,30,muskmelon
29.57240298,27.56918621,27,30,muskmelon
29.10968327,27.95602304,27,30,muskmelon
28.20480805,20.36001144,27,30,muskmelon
29.11858526,24.52020164,27,30,muskmelon
29.62800691,23.69586761,27,30,muskmelon
29.81196601,22.68766503,27,30,muskmelon
27.72338349,22.81863447,27,30,muskmelon
29.26092798,28.70627683,27,30,muskmelon
29.72791119,26.52364146,27,30,muskmelon
28.91105641,23.44398467,27,30,muskmelon
28.96361426,23.56130173,27,30,muskmelon
28.59052369,29.44008034,27,30,muskmelon
27.33897716,28.69113835,27,30,muskmelon
29.90415889,25.37828397,27,30,muskmelon
27.42711692,21.7508774,27,30,muskmelon
29.55657523,28.36535596,27,30,muskmelon
29.84070774,23.28207838,27,30,muskmelon
28.53545677,25.1290048,27,30,muskmelon
27.11535046,26.51924782,27,30,muskmelon
27.84492803,26.47844429,27,30,muskmelon
29.03157242,24.93861254,27,30,muskmelon
27.82424457,21.19014526,27,30,muskmelon
27.72653142,20.21126747,27,30,muskmelon
28.69708334,22.21807088,27,30,muskmelon
29.73019662,20.49035619,27,30,muskmelon
29.54097171,21.9653077,27,30,muskmelon
28.80311922,25.16359891,27,30,muskmelon
27.29035669,23.49535234,27,30,muskmelon
27.46583649,27.27899847,27,30,muskmelon
29.49401389,26.30820876,27,30,muskmelon
27.79161808,26.85422624,27,30,muskmelon
29.12533739,21.90440445,27,30,muskmelon
27.93114233,20.66127836,27,30,muskmelon
29.45771748,20.76212031,27,30,muskmelon
27.96872279,28.94766949,27,30,muskmelon
29.48882958,26.01909355,27,30,muskmelon
29.47156259,28.75226067,27,30,muskmelon
27.0767265,24.4514648,27,30,muskmelon
27.30008597,25.09484511,27,30,muskmelon
29.82729394,22.84203589,27,30,muskmelon
29.93061247,24.34814338,27,30,muskmelon
29.94349168,20.39020503,27,30,muskmelon
28.03306461,21.17924769,27,30,muskmelon
29.8843055,21.0000988,27,30,muskmelon
27.7058373,22.06207161,27,30,muskmelon
29.78714005,27.8659442,27,30,muskmelon
28.57819995,27.5987178,27,30,muskmelon
29.48069921,26.0365768,27,30,muskmelon
27.51492243,21.01796432,27,30,muskmelon
28.05457761,21.84869328,27,30,muskmelon
29.03167341,24.15591199,27,30,muskmelon
28.5854649,26.88372572,27,30,muskmelon
27.08808014,25.32159689,27,30,muskmelon
27.99611732,21.61893763,27,30,muskmelon
27.87317436,24.05207925,27,30,muskmelon
28.96586565,22.25838137,27,30,muskmelon
28.87726019,24.44267592,27,30,muskmelon
29.17052093,22.06994464,27,30,muskmelon
29.34033587,21.44532907,27,30,muskmelon
29.07265321,28.83568362,27,30,muskmelon
28.68275966,29.11187663,27,30,muskmelon
28.92705913,23.20076686,27,30,muskmelon
27.99901833,23.28618248,27,30,muskmelon
27.59350075,24.84266123,27,30,muskmelon
29.87331077,24.69720481,27,30,muskmelon
28.55852465,27.26588346,27,30,muskmelon
29.19378695,26.48240255,27,30,muskmelon
27.98780984,27.14509034,27,30,muskmelon
28.05380704,20.76582087,27,30,muskmelon
27.3506296,27.21244021,27,30,muskmelon
29.34081108,28.22908103,27,30,muskmelon
28.61475136,28.98574189,27,30,muskmelon
27.04863538,25.08146686,27,30,muskmelon
29.5275305,21.13545688,27,30,muskmelon
28.50416396,24.20007242,27,30,muskmelon
28.89578588,23.0362503,27,30,muskmelon
27.04927452,23.65747461,27,30,muskmelon
28.96017885,24.7458198,27,30,muskmelon
22.75088787,110.4317855,21,24,apple
23.8494014,114.0512495,21,24,apple
22.60800988,116.0396587,21,24,apple
21.18667419,122.233323,21,24,apple
23.41044706,116.0777931,21,24,apple
22.86006627,117.7296726,21,24,apple
22.48403042,105.5473627,21,24,apple
22.02775403,121.1349176,21,24,apple
21.91191314,117.0761277,21,24,apple
23.71059131,112.6676589,21,24,apple
21.37784654,106.1417017,21,24,apple
22.84852833,123.5977843,21,24,apple
23.1094265,108.183792,21,24,apple
23.25230817,105.3558408,21,24,apple
23.67287749,104.2298028,21,24,apple
23.76881552,102.2648546,21,24,apple
23.34386401,104.4267991,21,24,apple
22.63946441,108.3405879,21,24,apple
22.45696744,114.8407725,21,24,apple
22.96388477,104.6472986,21,24,apple
21.07273439,107.8737015,21,24,apple
22.44075021,121.4977331,21,24,apple
22.71271308,109.8852597,21,24,apple
21.70416965,115.1781396,21,24,apple
22.43324518,119.1025189,21,24,apple
21.25941052,109.0658471,21,24,apple
22.9215706,105.6941544,21,24,apple
22.81212536,107.855225,21,24,apple
21.12152071,102.8017203,21,24,apple
21.11478672,104.5086618,21,24,apple
23.59997268,107.1728191,21,24,apple
23.12652652,108.6211833,21,24,apple
22.98458907,122.1952483,21,24,apple
22.12659387,104.5412275,21,24,apple
22.53779727,101.8474768,21,24,apple
22.49095104,124.3915101,21,24,apple
22.35548159,116.7366261,21,24,apple
22.20700989,120.1593771,21,24,apple
22.44516988,107.1843273,21,24,apple
22.76643029,120.4359949,21,24,apple
22.19109412,112.3126628,21,24,apple
23.6119202,123.5900822,21,24,apple
23.86087054,105.0241329,21,24,apple
21.42177231,102.8045658,21,24,apple
22.36629253,124.9831618,21,24,apple
23.99686172,117.6102915,21,24,apple
21.80129837,120.0586671,21,24,apple
23.80436344,100.6192543,21,24,apple
23.71475278,121.8961665,21,24,apple
23.34467359,112.8954016,21,24,apple
22.31253665,113.0688155,21,24,apple
23.50201428,107.9868949,21,24,apple
23.46260321,111.7763395,21,24,apple
23.06204373,114.7399101,21,24,apple
22.47420512,124.2179699,21,24,apple
22.69780133,105.0508234,21,24,apple
23.66682067,105.4004751,21,24,apple
22.50050273,100.9343903,21,24,apple
23.83053666,109.5966791,21,24,apple
23.64142354,116.6912176,21,24,apple
21.41363812,118.3979065,21,24,apple
22.85267372,117.5314026,21,24,apple
22.98208095,109.5852253,21,24,apple
21.19909519,103.6838922,21,24,apple
23.87192332,103.0548094,21,24,apple
21.0365275,114.7412734,21,24,apple
22.61711614,116.9256766,21,24,apple
21.45278675,116.7036582,21,24,apple
22.81227579,109.3383552,21,24,apple
21.98141856,115.4789148,21,24,apple
22.52709326,115.3830068,21,24,apple
22.35628673,107.7697413,21,24,apple
21.19852186,105.8554351,21,24,apple
23.8812458,104.9116663,21,24,apple
22.78234161,122.1449949,21,24,apple
22.19055385,121.6622761,21,24,apple
22.91430043,118.6044645,21,24,apple
23.08950736,108.2166601,21,24,apple
21.72484506,121.6961761,21,24,apple
22.44307715,102.5565807,21,24,apple
21.1316077,122.5391946,21,24,apple
22.71750705,107.0289866,21,24,apple
23.75033085,117.6602827,21,24,apple
23.76121837,100.825956,21,24,apple
22.13450646,112.9203223,21,24,apple
21.17089176,123.6495149,21,24,apple
22.36238282,118.6832725,21,24,apple
22.77856513,113.7759219,21,24,apple
21.22503442,113.9760462,21,24,apple
23.15791104,110.712841,21,24,apple
22.42776057,102.7230739,21,24,apple
23.64082979,116.7431319,21,24,apple
22.29423493,122.7418744,21,24,apple
23.35225078,113.0381382,21,24,apple
22.03911546,110.9804014,21,24,apple
23.80593812,119.6335548,21,24,apple
22.31944084,100.1173443,21,24,apple
22.14464104,120.6310784,21,24,apple
23.65167552,115.3611268,21,24,apple
22.16939473,124.4683112,21,24,apple
15.78144173,119.035002,12,38,orange
26.03097313,101.2847738,12,38,orange
13.36050601,111.2266885,12,38,orange
18.87957654,114.6659511,12,38,orange
29.47741671,111.1727497,12,38,orange
28.06903173,114.1339416,12,38,orange
25.66901098,112.5424199,12,38,orange
29.77149434,114.4161786,12,38,orange
30.55472573,106.0711985,12,38,orange
23.96147583,102.6958703,12,38,orange
23.98289638,118.4901697,12,38,orange
25.26052689,117.3695296,12,38,orange
31.08368929,109.6894658,12,38,orange
14.78003032,100.1961762,12,38,orange
26.56608303,116.3796525,12,38,orange
24.85903405,111.7803734,12,38,orange
34.51465139,103.5684926,12,38,orange
24.12188673,102.835632,12,38,orange
23.85340379,103.923226,12,38,orange
24.60297538,111.2948115,12,38,orange
15.63211033,101.4705704,12,38,orange
19.33516809,116.450422,12,38,orange
28.2620488,105.2132259,12,38,orange
22.67594476,110.3332655,12,38,orange
21.03200078,110.6823944,12,38,orange
33.23453301,115.7659902,12,38,orange
22.30318989,117.3688104,12,38,orange
11.50322938,115.5683776,12,38,orange
14.34320488,110.2223123,12,38,orange
33.1056981,119.1709113,12,38,orange
30.49183837,113.3302105,12,38,orange
30.25578031,116.7173125,12,38,orange
12.22816189,108.4161706,12,38,orange
10.01081312,119.3941064,12,38,orange
22.79196751,116.5084074,12,38,orange
20.18432263,116.8130969,12,38,orange
30.72119881,106.8118019,12,38,orange
24.35590861,119.6946577,12,38,orange
21.21306973,112.9834361,12,38,orange
10.78689755,117.5293447,12,38,orange
11.89925671,103.5771468,12,38,orange
22.56664172,109.8585753,12,38,orange
18.86883219,119.3936976,12,38,orange
17.34083741,112.7194284,12,38,orange
34.90665289,102.1906333,12,38,orange
24.53610067,115.9787989,12,38,orange
13.8377282,107.9873218,12,38,orange
22.3551049,101.5164589,12,38,orange
34.74004942,100.1967854,12,38,orange
11.54785707,108.8289171,12,38,orange
23.13338811,104.4224145,12,38,orange
29.98364695,115.3560318,12,38,orange
20.87947369,102.4550786,12,38,orange
17.24944623,112.5090516,12,38,orange
15.83388699,109.7571416,12,38,orange
23.01014302,112.6738296,12,38,orange
16.39624284,102.944161,12,38,orange
24.45132792,109.4711098,12,38,orange
31.87859192,105.3437825,12,38,orange
31.34920143,109.1549823,12,38,orange
18.05142392,111.7793889,12,38,orange
30.84835031,107.4142681,12,38,orange
22.45616931,118.0069295,12,38,orange
13.70319166,106.2944879,12,38,orange
20.48954522,111.8391951,12,38,orange
13.20844373,106.2696156,12,38,orange
32.31944397,117.6236473,12,38,orange
20.68185224,109.7513927,12,38,orange
31.52675982,113.1169398,12,38,orange
25.35467646,116.7555937,12,38,orange
17.66545409,110.6857506,12,38,orange
12.59093977,119.3916718,12,38,orange
11.86631922,106.060149,12,38,orange
11.03367937,112.7715925,12,38,orange
25.2990432,117.9733424,12,38,orange
32.23797837,104.7052254,12,38,orange
17.68408797,108.0638166,12,38,orange
10.2708877,106.6955204,12,38,orange
17.22034507,108.0054343,12,38,orange
19.667056,100.1737964,12,38,orange
10.35609594,101.1456947,12,38,orange
27.255435,101.139435,12,38,orange
34.5917846,115.5650287,12,38,orange
32.39523995,113.25373,12,38,orange
10.16431299,106.362551,12,38,orange
21.49118657,101.4819888,12,38,orange
16.53460397,110.0447896,12,38,orange
31.8520694,109.9455062,12,38,orange
28.04799508,117.1311498,12,38,orange
31.75048899,115.1989301,12,38,orange
29.07412717,100.7896871,12,38,orange
19.14381903,108.0230792,12,38,orange
16.14820285,107.4287664,12,38,orange
34.05296914,116.8020848,12,38,orange
34.51423957,118.3271968,12,38,orange
32.71748548,113.328978,12,38,orange
25.16296632,114.3117197,12,38,orange
27.68167318,113.9995146,12,38,orange
21.35093384,107.0862095,12,38,orange
11.69894639,103.2005992,12,38,orange
35.21462816,243.0745066,21,32,papaya
42.39413392,88.46607497,21,32,papaya
38.4191628,119.2653877,21,32,papaya
35.33294932,235.6133585,21,32,papaya
42.92325255,196.2408242,21,32,papaya
33.83508569,203.4044028,21,32,papaya
33.20258348,197.5282582,21,32,papaya
23.48546973,191.7760562,21,32,papaya
29.33710543,202.0572747,21,32,papaya
40.21199348,186.6762324,21,32,papaya
42.13473976,197.402901,21,32,papaya
32.86316618,47.271547,21,32,papaya
29.80744318,232.7046126,21,32,papaya
31.56213762,63.62250788,21,32,papaya
36.32268069,141.1736926,21,32,papaya
37.13165026,172.4788062,21,32,papaya
38.4418717,77.71566883,21,32,papaya
32.66160599,78.85085502,21,32,papaya
27.92765919,149.9107557,21,32,papaya
39.01793345,105.8841531,21,32,papaya
32.51247398,51.07048113,21,32,papaya
38.72382798,62.62377075,21,32,papaya
43.30204933,110.562229,21,32,papaya
27.58548913,238.5008779,21,32,papaya
40.78881819,132.7923586,21,32,papaya
23.19451074,206.3999208,21,32,papaya
32.68067385,248.8592986,21,32,papaya
34.28879307,127.2509777,21,32,papaya
39.30050027,120.9512466,21,32,papaya
39.73149053,122.7628653,21,32,papaya
39.23342464,64.4478499,21,32,papaya
27.34734861,40.35153141,21,32,papaya
40.76998685,209.8678411,21,32,papaya
26.26559543,59.49373381,21,32,papaya
28.12971499,117.8201907,21,32,papaya
34.2804607,98.54047745,21,32,papaya
33.7960155,182.026807,21,32,papaya
31.53243779,207.0735119,21,32,papaya
42.30495821,74.876786,21,32,papaya
24.63676897,218.2299187,21,32,papaya
28.28222883,179.2720807,21,32,papaya
24.48620746,183.49095,21,32,papaya
42.84609252,78.8099639,21,32,papaya
43.67549305,103.8235658,21,32,papaya
42.07213781,165.7412972,21,32,papaya
33.46873719,136.8277041,21,32,papaya
31.7018373,48.83810592,21,32,papaya
41.41968393,199.3096432,21,32,papaya
42.54744013,214.4103848,21,32,papaya
28.91842453,63.68794608,21,32,papaya
43.08022702,211.8529059,21,32,papaya
29.20300896,209.4083305,21,32,papaya
41.04224355,181.527598,21,32,papaya
25.62446619,97.26336657,21,32,papaya
35.32876402,163.9069365,21,32,papaya
24.42561272,63.35298768,21,32,papaya
31.18298415,54.01872359,21,32,papaya
31.88342554,79.27201575,21,32,papaya
42.93368602,246.3613268,21,32,papaya
23.11407669,231.5153161,21,32,papaya
24.87212063,135.1694525,21,32,papaya
43.36051537,114.778071,21,32,papaya
26.83054058,144.6656444,21,32,papaya
30.42012134,75.95295,21,32,papaya
28.64555584,115.8163936,21,32,papaya
32.50037548,71.73759526,21,32,papaya
43.03714283,41.5856585,21,32,papaya
30.10773379,75.24521981,21,32,papaya
23.69212243,87.53393983,21,32,papaya
35.67667332,141.3381168,21,32,papaya
27.71948962,82.83061083,21,32,papaya
35.26824831,149.8488208,21,32,papaya
23.16855863,161.6892093,21,32,papaya
33.08706051,88.1300769,21,32,papaya
37.4620912,172.3458448,21,32,papaya
38.73218907,218.142147,21,32,papaya
32.57720726,93.7942847,21,32,papaya
38.38231475,210.2735346,21,32,papaya
42.93605359,234.8466111,21,32,papaya
25.65492304,52.95477913,21,32,papaya
37.58899717,159.6577388,21,32,papaya
29.60718808,62.68710535,21,32,papaya
25.34756111,174.4012337,21,32,papaya
25.9300384,241.8202079,21,32,papaya
32.76795887,240.4795923,21,32,papaya
