,temperature,humidity,rainfall,temp_min,temp_max,label
480,24.69487673,59.96669215,91.95792434,18,35,pigeonpeas
481,23.17409556,36.67847052,162.5931264,18,35,pigeonpeas
482,19.04380471,33.10695144,155.3705624,18,35,pigeonpeas
483,29.32379604,45.93248374,165.4113371,18,35,pigeonpeas
484,34.6455408,54.32342534,180.9009998,18,35,pigeonpeas
485,21.9989826,56.31006755,136.8274312,18,35,pigeonpeas
486,22.99774444,60.24218572,159.689339,18,35,pigeonpeas
487,30.55992394,35.29006485,178.8998611,18,35,pigeonpeas
488,31.46417866,48.17631461,165.405354,18,35,pigeonpeas
489,25.95058595,40.58227261,109.1821183,18,35,pigeonpeas
490,21.01142393,69.69141302,185.2039114,18,35,pigeonpeas
491,19.25100056,47.70351758,149.063196,18,35,pigeonpeas
492,19.24462755,50.54495302,180.6465282,18,35,pigeonpeas
493,22.47253208,62.56532471,96.74706956,18,35,pigeonpeas
494,36.75087487,58.25799145,124.6028153,18,35,pigeonpeas
495,29.89286629,66.35375127,198.1403003,18,35,pigeonpeas
496,29.37735586,44.82294584,172.40168,18,35,pigeonpeas
497,29.65052947,42.89833235,186.9226052,18,35,pigeonpeas
498,19.54284889,66.34777265,173.1106982,18,35,pigeonpeas
499,20.04611791,48.93905624,122.4564203,18,35,pigeonpeas
500,27.91095209,64.70930606,32.67891866,24,32,mothbeans
501,27.32220619,51.27868781,36.5037914,24,32,mothbeans
502,28.66024187,59.3189118,36.92629678,24,32,mothbeans
503,29.02955344,61.09387478,72.98016599,24,32,mothbeans
504,27.78031515,54.65030015,32.05025323,24,32,mothbeans
505,31.99928579,54.1077461,71.6266696,24,32,mothbeans
506,27.33580911,55.27755933,73.44775287,24,32,mothbeans
507,28.92952635,53.57014709,66.35634104,24,32,mothbeans
508,27.65472156,58.59986279,36.94255012,24,32,mothbeans
509,28.52396666,55.77264351,61.32935611,24,32,mothbeans
510,31.02215872,45.89239456,53.56783314,24,32,mothbeans
511,25.74095321,45.38497051,67.43488235,24,32,mothbeans
512,31.70447482,56.85420099,44.94317432,24,32,mothbeans
513,24.47876451,58.51663927,34.96933295,24,32,mothbeans
514,31.46511256,51.79939437,74.44330654,24,32,mothbeans
515,25.60973447,50.7330069,53.39249517,24,32,mothbeans
516,30.30260453,47.18283631,68.04039813,24,32,mothbeans
517,28.17489437,43.6672299,45.78172762,24,32,mothbeans
518,25.50634557,44.8302551,74.32635105,24,32,mothbeans
519,31.12896766,43.58788762,32.76742894,24,32,mothbeans
520,26.34043268,55.59160391,35.1051197,24,32,mothbeans
521,28.23494706,61.5620517,72.66666443,24,32,mothbeans
522,27.04453473,49.32609633,48.25207759,24,32,mothbeans
523,25.16125354,55.25435777,40.89732789,24,32,mothbeans
524,27.3179125,51.66921088,32.55919573,24,32,mothbeans
525,25.4123765,49.66474269,31.87416982,24,32,mothbeans
526,31.21629982,46.01868196,53.1205277,24,32,mothbeans
527,30.573999,58.22686794,62.74803826,24,32,mothbeans
528,25.42517036,53.2208266,46.19374559,24,32,mothbeans
529,27.09400578,43.65305437,41.53749535,24,32,mothbeans
530,24.30935081,56.32938343,58.99536268,24,32,mothbeans
531,30.06142622,45.90067655,41.0550915,24,32,mothbeans
532,28.09568993,60.9835384,33.84110759,24,32,mothbeans
533,26.33908791,40.00933429,55.50429227,24,32,mothbeans
534,28.61409059,57.14218792,57.02891698,24,32,mothbeans
535,28.70012137,44.359648,44.11622138,24,32,mothbeans
536,24.21610338,59.79236306,42.24783476,24,32,mothbeans
537,28.50677929,45.20094476,66.1761456,24,32,mothbeans
538,25.97948991,64.95585424,72.19245835,24,32,mothbeans
539,30.88482722,41.36561835,55.053805,24,32,mothbeans
540,25.5042419,61.66852372,65.07981523,24,32,mothbeans
541,25.12528913,51.33189406,38.48678973,24,32,mothbeans
542,27.10508014,63.56791363,62.20279647,24,32,mothbeans
543,31.1006247,44.82069159,70.79934452,24,32,mothbeans
544,26.45707778,56.40226277,64.16167699,24,32,mothbeans
545,30.04132304,63.56222995,31.83192392,24,32,mothbeans
546,27.77799528,54.82130787,50.28438729,24,32,mothbeans
547,30.99256944,43.02151392,58.27600682,24,32,mothbeans
548,26.4908332,47.36534833,36.99362831,24,32,mothbeans
549,31.96987867,57.17377029,64.25520357,24,32,mothbeans
550,25.36140526,46.82652785,55.60523179,24,32,mothbeans
551,25.54249137,56.96640758,48.46797044,24,32,mothbeans
552,28.99319096,62.85948245,70.4713043,24,32,mothbeans
553,29.34317422,60.50320928,34.03335472,24,32,mothbeans
554,28.63618921,61.39451307,68.54877876,24,32,mothbeans
555,24.83206631,44.17085032,52.0810886,24,32,mothbeans
556,25.44689075,58.55363573,57.04826619,24,32,mothbeans
557,31.01274943,62.40392519,63.77192383,24,32,mothbeans
558,27.06179658,52.3003173,60.74583498,24,32,mothbeans
559,27.0956288,42.26206161,71.1271039,24,32,mothbeans
560,28.56800579,57.30636014,64.53027638,24,32,mothbeans
561,28.79929247,49.84213387,40.85534718,24,32,mothbeans
562,27.94293692,45.41393636,69.66289997,24,32,mothbeans
563,30.47757686,61.58245338,61.86633917,24,32,mothbeans
564,30.58139475,50.77148138,64.58559639,24,32,mothbeans
565,26.85911286,41.81420849,44.13827124,24,32,mothbeans
566,26.31051759,61.18749126,35.73403813,24,32,mothbeans
567,28.77833449,44.2252605,33.95825723,24,32,mothbeans
568,28.90245417,43.35365671,71.90018566,24,32,mothbeans
569,29.37687468,57.69622912,38.34303462,24,32,mothbeans
570,24.17093241,58.25204566,59.18953429,24,32,mothbeans
571,26.65333029,59.79023382,36.91852635,24,32,mothbeans
572,28.19912143,53.50567601,52.13580529,24,32,mothbeans
573,28.76488954,52.62741529,55.21606732,24,32,mothbeans
574,29.3499706,61.25353851,40.82840673,24,32,mothbeans
575,28.00937423,52.60950014,36.01203025,24,32,mothbeans
576,26.85851927,48.8246387,34.7426459,24,32,mothbeans
577,31.2123945,40.92604945,53.78769958,24,32,mothbeans
578,24.20422636,61.43378674,46.0203959,24,32,mothbeans
579,29.98835437,49.60384796,52.92929636,24,32,mothbeans
580,29.93964907,54.61813464,45.43669946,24,32,mothbeans
581,31.2119298,41.55934359,68.80141783,24,32,mothbeans
582,26.80474415,48.23991436,43.87801983,24,32,mothbeans
583,31.49398069,62.84916863,64.56807592,24,32,mothbeans
584,30.99694676,46.42693735,38.31597852,24,32,mothbeans
585,29.61253065,63.04749127,50.1978269,24,32,mothbeans
586,29.97604322,57.03184356,44.86052932,24,32,mothbeans
587,30.88883074,52.62696801,55.51932414,24,32,mothbeans
588,30.39321309,60.16299493,35.37493212,24,32,mothbeans
589,30.43683729,55.20522037,30.92014047,24,32,mothbeans
590,25.32688786,63.18180319,32.71129281,24,32,mothbeans
591,30.53684308,59.96664731,33.48919022,24,32,mothbeans
592,30.38257873,40.5926071,47.95406479,24,32,mothbeans
593,24.01825377,53.76623369,35.03404425,24,32,mothbeans
594,28.69841277,61.14754363,65.67591794,24,32,mothbeans
595,29.33743412,49.00323081,42.44054315,24,32,mothbeans
596,27.96583691,61.34900107,70.10472076,24,32,mothbeans
597,24.86803974,48.27531965,63.9187654,24,32,mothbeans
598,25.87682261,45.96341933,38.53254678,24,32,mothbeans
599,31.01963639,49.9767522,32.81296548,24,32,mothbeans
600,27.43329405,87.80507732,54.73367631,20,40,mungbean
601,28.3340432,80.77275974,38.7976407,20,40,mungbean
602,27.01470397,84.34262707,55.296354,20,40,mungbean
603,28.17432665,81.04554836,36.35720652,20,40,mungbean
604,29.87888063,87.32761241,44.75215854,20,40,mungbean
605,29.89232778,89.71503316,42.99498978,20,40,mungbean
606,28.56212158,83.24855855,56.48265193,20,40,mungbean
607,27.53592929,85.5701901,53.01899249,20,40,mungbean
608,29.68361658,87.93598094,41.82490236,20,40,mungbean
609,28.14448546,82.1193047,46.75690086,20,40,mungbean
610,29.53037621,86.73346018,59.87232071,20,40,mungbean
611,27.88352946,86.45147631,44.64407105,20,40,mungbean
612,28.22471276,82.35916228,44.01206619,20,40,mungbean
613,29.008124,84.96089355,45.91011391,20,40,mungbean
614,29.75538903,86.45193297,37.54602719,20,40,mungbean
615,29.78416743,85.16906976,40.77872823,20,40,mungbean
616,27.8640132,80.4513142,42.83053902,20,40,mungbean
617,27.11026483,84.96771717,51.52617423,20,40,mungbean
618,27.11030369,83.64274107,49.11964582,20,40,mungbean
619,28.95451232,89.07866095,57.65901369,20,40,mungbean
620,29.21780035,87.93724219,43.1386631,20,40,mungbean
621,28.7420098,85.81675947,48.54598575,20,40,mungbean
622,29.65021184,80.29868321,56.76278363,20,40,mungbean
623,27.23924995,86.404241,37.31236904,20,40,mungbean
624,28.95172351,81.67085323,56.51103293,20,40,mungbean
625,28.18837136,82.60629652,37.01110438,20,40,mungbean
626,28.30041493,86.20681554,50.47333854,20,40,mungbean
627,27.89636126,88.71782287,57.79863368,20,40,mungbean
628,28.6899851,87.50436797,44.56598352,20,40,mungbean
629,27.8262623,88.73100226,56.68833819,20,40,mungbean
630,28.70562673,81.59200689,59.87065439,20,40,mungbean
631,28.6362812,84.61431076,48.48319335,20,40,mungbean
632,28.28511547,88.4393979,48.56690235,20,40,mungbean
633,27.60887393,86.13316408,43.80041104,20,40,mungbean
634,28.60901145,86.99495766,36.94616965,20,40,mungbean
635,29.24598976,84.80084105,53.43228915,20,40,mungbean
636,28.62911222,89.1148059,50.49913241,20,40,mungbean
637,29.57329479,88.07505524,45.04467075,20,40,mungbean
638,27.82684262,87.16679147,58.37249772,20,40,mungbean
639,29.8757015,83.14796296,40.12044158,20,40,mungbean
640,27.33684386,88.50229102,51.09802625,20,40,mungbean
641,29.83040388,89.30428305,58.86687093,20,40,mungbean
642,28.2753171,82.76020821,56.04995423,20,40,mungbean
643,29.86860065,85.99127934,58.41394143,20,40,mungbean
644,29.5888162,89.9939693,54.96121262,20,40,mungbean
645,28.07219563,82.9116472,49.61865305,20,40,mungbean
646,27.84026517,89.99615558,52.84626009,20,40,mungbean
647,27.10818093,87.4512669,55.03723979,20,40,mungbean
648,27.68515114,81.94268594,54.62243308,20,40,mungbean
649,29.34594634,85.60472562,59.03629954,20,40,mungbean
650,28.36319404,84.8593608,52.93031105,20,40,mungbean
651,27.65280218,89.80650642,56.52558045,20,40,mungbean
652,27.31372793,85.44815232,53.15223123,20,40,mungbean
653,27.06909959,86.89934108,50.46746116,20,40,mungbean
654,28.06642822,85.91625451,39.23831035,20,40,mungbean
655,27.73329078,81.13903037,44.17580911,20,40,mungbean
656,27.53632932,89.92908171,45.48591922,20,40,mungbean
657,29.66461594,84.28187572,56.09542002,20,40,mungbean
658,29.9145443,85.85384444,41.39081525,20,40,mungbean
659,28.36363858,87.59810657,57.99524359,20,40,mungbean
660,29.46416042,87.60890009,43.15411472,20,40,mungbean
661,29.73013036,82.89166381,50.91511275,20,40,mungbean
662,27.46852989,87.17649,43.78420984,20,40,mungbean
663,27.77076285,87.09979549,49.50812624,20,40,mungbean
664,29.12939524,88.48312598,36.45012824,20,40,mungbean
665,27.10606808,89.89593328,37.45680611,20,40,mungbean
666,28.88078945,86.94206817,53.79732545,20,40,mungbean
667,28.14720892,83.8001509,37.44800463,20,40,mungbean
668,29.89129144,80.14487166,54.7960127,20,40,mungbean
669,27.41503453,80.98004661,40.53173216,20,40,mungbean
670,29.27308605,89.4875022,50.9246554,20,40,mungbean
671,29.65296893,88.48587386,56.01913159,20,40,mungbean
672,28.44524991,82.67639542,58.18713162,20,40,mungbean
673,27.96235681,83.97586797,48.9366954,20,40,mungbean
674,29.25649321,81.97952224,42.02483277,20,40,mungbean
675,28.36291385,88.00989267,43.05130077,20,40,mungbean
676,27.62749466,86.49366929,39.26137642,20,40,mungbean
677,28.66086349,86.12194568,50.01534317,20,40,mungbean
678,29.2114218,87.11497805,51.53848218,20,40,mungbean
679,29.40889385,86.16063492,53.35486977,20,40,mungbean
680,28.02952623,84.8845732,36.12042927,20,40,mungbean
681,28.08657178,80.35005927,38.14476781,20,40,mungbean
682,29.16174608,80.28038146,40.16545979,20,40,mungbean
683,29.8596912,80.03499648,50.66487502,20,40,mungbean
684,29.06631494,83.6869203,43.95183726,20,40,mungbean
685,27.38538997,88.66663953,58.29933073,20,40,mungbean
686,27.93034941,85.42058715,43.25095608,20,40,mungbean
687,29.2808618,81.8009244,44.47427436,20,40,mungbean
688,28.9973145,83.78911515,59.84499208,20,40,mungbean
689,27.92678579,86.5543196,43.4826194,20,40,mungbean
690,28.5474135,88.9570454,49.4897245,20,40,mungbean
691,29.36488409,89.1886954,48.30159325,20,40,mungbean
692,28.56149805,83.63802195,41.013132,20,40,mungbean
693,28.43683487,87.91332682,43.12063289,20,40,mungbean
694,28.79728147,80.45744422,44.30070517,20,40,mungbean
695,28.7275267,89.12760359,58.52974279,20,40,mungbean
696,27.95639663,83.52706038,43.25726752,20,40,mungbean
697,28.17458662,83.69659318,37.2464655,20,40,mungbean
698,28.77653519,86.69133979,56.12443206,20,40,mungbean
699,28.438097,83.48991368,52.55469976,20,40,mungbean
700,29.48439992,63.19915325,71.89090748,25,35,blackgram
701,26.73433965,68.13999721,67.15096376,25,35,blackgram
702,26.27274407,62.28814857,70.23207557,25,35,blackgram
703,34.03679184,67.21113844,73.23573601,25,35,blackgram
704,28.03644051,65.06601664,72.49507741,25,35,blackgram
705,28.81460716,65.33538112,62.26242533,25,35,blackgram
706,34.03619494,64.28791388,66.85510868,25,35,blackgram
707,33.8642935,61.57072498,68.02199825,25,35,blackgram
708,32.84213012,68.68401492,73.67166182,25,35,blackgram
709,27.10053268,63.36085585,73.84949872,25,35,blackgram
710,25.65842532,61.18235808,69.28607828,25,35,blackgram
711,32.34744009,66.61452812,64.55882254,25,35,blackgram
712,29.58949031,68.32176769,67.53021213,25,35,blackgram
713,30.91219459,68.79427388,66.63830637,25,35,blackgram
714,28.12787838,64.2097765,70.86340755,25,35,blackgram
715,30.08545364,69.34811988,67.1367443,25,35,blackgram
716,31.74379487,62.51007687,68.97097538,25,35,blackgram
717,27.81326852,62.50460464,69.75555541,25,35,blackgram
718,32.88733849,64.59457409,71.50569456,25,35,blackgram
719,29.36358721,64.98742947,61.91208707,25,35,blackgram
720,27.82592799,67.5861883,74.01229707,25,35,blackgram
721,28.49538735,60.44848407,74.91559514,25,35,blackgram
722,27.74274761,68.53997144,71.78615328,25,35,blackgram
723,30.41588462,67.66323804,63.02473185,25,35,blackgram
724,27.3254209,69.09047809,61.19250859,25,35,blackgram
725,30.28496619,61.69295127,65.62859526,25,35,blackgram
726,28.56840626,61.53278622,63.49726331,25,35,blackgram
727,25.36586097,66.6379724,65.81655892,25,35,blackgram
728,34.9466155,65.26774011,70.1415139,25,35,blackgram
729,25.09737391,67.72837887,74.61649888,25,35,blackgram
730,32.47648301,64.34848735,65.820457,25,35,blackgram
731,33.86351172,68.59232289,69.24464096,25,35,blackgram
732,25.19857725,60.37332688,70.88787207,25,35,blackgram
733,31.77681682,69.01852894,61.46892873,25,35,blackgram
734,34.89814946,63.59948557,64.72797143,25,35,blackgram
735,31.74105409,68.63525428,62.3061735,25,35,blackgram
736,27.16159076,66.76017239,69.85112265,25,35,blackgram
737,26.23773129,67.88521396,73.58663968,25,35,blackgram
738,30.20157245,60.06534859,66.37171179,25,35,blackgram
739,31.55846339,67.83563765,74.86960831,25,35,blackgram
740,29.67892453,69.0854554,65.66436565,25,35,blackgram
741,27.05365239,67.7017527,60.4693835,25,35,blackgram
742,34.63880966,61.38597868,72.43169115,25,35,blackgram
743,33.39438752,62.93692886,63.57445989,25,35,blackgram
744,28.84079155,63.37230676,70.25496749,25,35,blackgram
745,31.49338309,63.0563645,71.48327008,25,35,blackgram
746,25.54960633,63.95425534,63.1830529,25,35,blackgram
747,34.37329112,69.69366426,70.27184748,25,35,blackgram
748,34.6008247,63.11296779,60.41790253,25,35,blackgram
749,29.43463808,64.94329356,72.17818157,25,35,blackgram
750,29.10713092,67.90577375,67.83345933,25,35,blackgram
751,28.57006111,65.71765781,70.0866434,25,35,blackgram
752,27.54384835,69.3478631,69.40878198,25,35,blackgram
753,33.04687968,68.93875631,62.30278274,25,35,blackgram
754,33.95309131,69.96100028,61.16350463,25,35,blackgram
755,30.11873003,60.11680815,71.72980375,25,35,blackgram
756,29.57812712,66.17587668,69.43895491,25,35,blackgram
757,27.26458947,68.01232937,68.91754359,25,35,blackgram
758,31.35730791,64.24992106,63.85668948,25,35,blackgram
759,31.52104732,66.55723677,61.71111448,25,35,blackgram
760,29.39982732,64.25510719,67.47677295,25,35,blackgram
761,29.38400259,64.14928485,65.24194361,25,35,blackgram
762,28.38686534,61.88871127,74.24459122,25,35,blackgram
763,28.47442276,63.53604453,69.5274407,25,35,blackgram
764,30.64095781,61.14508627,71.36947525,25,35,blackgram
765,25.25596239,61.36669662,68.64685069,25,35,blackgram
766,32.97030511,60.18122078,73.44678678,25,35,blackgram
767,33.66855394,66.60416867,67.32520551,25,35,blackgram
768,32.83963757,67.99803573,73.40452716,25,35,blackgram
769,27.45853567,62.90020977,69.46020927,25,35,blackgram
770,25.68576704,69.84354028,74.62068748,25,35,blackgram
771,30.0328403,64.14800537,71.21006868,25,35,blackgram
772,28.20667264,68.27085245,64.32887142,25,35,blackgram
773,28.27265858,61.18956161,63.29900785,25,35,blackgram
774,28.5417236,64.2020154,69.68862306,25,35,blackgram
775,26.87187036,61.61367264,63.51822045,25,35,blackgram
776,32.79766751,68.77994074,64.11411069,25,35,blackgram
777,26.42333018,64.51136845,63.46546487,25,35,blackgram
778,29.79181107,63.38789228,63.02169909,25,35,blackgram
779,27.44003279,67.10464369,72.50669768,25,35,blackgram
780,34.1262979,65.14877461,70.40795007,25,35,blackgram
781,30.94908189,64.23364112,62.78730907,25,35,blackgram
782,28.75751783,61.02701476,73.37686831,25,35,blackgram
783,27.24766491,66.10123083,62.31842057,25,35,blackgram
784,28.63005477,66.770943,62.2737345,25,35,blackgram
785,26.41768321,63.64698302,64.42177127,25,35,blackgram
786,32.81705216,66.15665137,68.83924882,25,35,blackgram
787,29.6321052,65.91359954,71.16331975,25,35,blackgram
788,33.49077065,62.73317204,65.45328463,25,35,blackgram
789,31.86847286,66.74217464,74.22238583,25,35,blackgram
790,30.32992227,65.62971858,71.64631281,25,35,blackgram
791,28.546224,66.31394098,62.83469851,25,35,blackgram
792,30.02629908,67.88811637,66.47264636,25,35,blackgram
793,31.65531175,60.13263713,66.69096751,25,35,blackgram
794,30.33499674,63.54718862,74.16699119,25,35,blackgram
795,33.36984395,65.67718163,64.89517488,25,35,blackgram
796,31.4345059,62.99303471,64.77651469,25,35,blackgram
797,27.71678273,63.29103387,68.56507978,25,35,blackgram
798,32.63918668,61.3009051,61.83876146,25,35,blackgram
799,32.7477393,67.77954584,63.37784443,25,35,blackgram
800,28.05153602,63.49802189,43.35795377,18,30,lentil
801,19.44084326,63.27771461,46.83130119,18,30,lentil
802,29.84823072,60.63872613,46.80452595,18,30,lentil
803,21.36383757,69.92375891,46.6352865,18,30,lentil
804,26.28663931,68.51966729,46.13833007,18,30,lentil
805,22.17499963,62.13873825,53.46622584,18,30,lentil
806,26.57597546,60.97876599,50.89110726,18,30,lentil
807,26.58972517,66.14007674,50.90994463,18,30,lentil
808,19.1345771,62.57526895,36.46946971,18,30,lentil
809,28.75273118,69.15640149,35.15426171,18,30,lentil
810,25.78746268,60.2816298,49.14337177,18,30,lentil
811,23.89271875,61.78779413,52.55730112,18,30,lentil
812,28.67408774,63.18832976,42.96018627,18,30,lentil
813,28.42062847,61.77336343,49.02366803,18,30,lentil
814,21.35499456,62.60136323,41.78219834,18,30,lentil
815,21.12695586,63.18738532,38.71834464,18,30,lentil
816,24.02037872,61.62313345,49.78102578,18,30,lentil
817,25.40474421,65.8567539,51.92057267,18,30,lentil
818,29.03017561,64.49166566,54.9393771,18,30,lentil
819,20.21368219,68.65257685,50.89732989,18,30,lentil
820,29.19585548,68.01965728,44.93261911,18,30,lentil
821,18.29783597,69.6897615,49.39111479,18,30,lentil
822,27.41434987,63.41785982,44.43177543,18,30,lentil
823,24.84063998,60.09116626,48.77790371,18,30,lentil
824,29.94413861,67.31323084,40.37113729,18,30,lentil
825,25.87990287,67.55109024,47.89645224,18,30,lentil
826,20.0467711,65.84395319,46.05333124,18,30,lentil
827,22.99451999,66.70897237,54.49044154,18,30,lentil
828,25.13163619,66.92642362,49.04015558,18,30,lentil
829,28.49584395,62.44616219,53.14531023,18,30,lentil
830,18.28766124,69.48515056,48.60449438,18,30,lentil
831,24.38041875,61.18458224,53.13946695,18,30,lentil
832,21.31852148,66.43934593,45.42616802,18,30,lentil
833,18.54141834,62.70637578,44.07819743,18,30,lentil
834,25.28710601,60.85993533,49.37369982,18,30,lentil
835,25.43459777,69.12613376,41.02682925,18,30,lentil
836,28.83600962,69.76112921,44.08562546,18,30,lentil
837,27.37659643,63.93927841,49.47371773,18,30,lentil
838,28.31886863,60.19461399,45.36521251,18,30,lentil
839,27.4818649,62.04814951,37.81123974,18,30,lentil
840,18.28072173,68.10365387,48.80253285,18,30,lentil
841,27.61204997,69.29786244,42.72374404,18,30,lentil
842,23.43974653,63.22011726,45.40277297,18,30,lentil
843,20.95628486,63.68128841,52.39881209,18,30,lentil
844,23.7937153,68.03209183,49.73922097,18,30,lentil
845,22.6371424,65.44544859,38.30411077,18,30,lentil
846,21.53577883,65.47227704,35.75107592,18,30,lentil
847,29.87854588,65.73085206,44.95654782,18,30,lentil
848,25.2653291,67.10004577,48.33941188,18,30,lentil
849,25.17885316,68.93307305,35.03484812,18,30,lentil
850,24.12192608,61.09533545,44.23629285,18,30,lentil
851,23.33565221,67.40460704,36.18678721,18,30,lentil
852,21.74600081,63.39503184,50.43306085,18,30,lentil
853,27.60195453,63.46170674,54.37814199,18,30,lentil
854,24.388717,62.50453062,47.26052494,18,30,lentil
855,24.98287462,66.895409,38.21370568,18,30,lentil
856,28.234829,69.3159965,35.36831423,18,30,lentil
857,26.03026959,69.55863145,37.11395801,18,30,lentil
858,28.04849594,64.07691942,37.15824966,18,30,lentil
859,24.87425505,64.00213929,48.28137482,18,30,lentil
860,23.97081395,62.35557553,53.40906048,18,30,lentil
861,20.06003985,67.76252583,42.89509057,18,30,lentil
862,19.59221047,61.28633405,41.7704893,18,30,lentil
863,29.77013109,66.29327012,35.69674138,18,30,lentil
864,27.52135365,60.53657684,48.06491307,18,30,lentil
865,25.62896213,63.14909763,45.49683991,18,30,lentil
866,20.39078312,60.47528931,53.31508572,18,30,lentil
867,25.39038396,60.4989659,39.18374505,18,30,lentil
868,24.91079638,60.71367427,42.19740397,18,30,lentil
869,27.70496805,63.20915034,37.46160727,18,30,lentil
870,18.06486101,65.1034354,51.54922825,18,30,lentil
871,18.13027797,62.45851612,50.6128521,18,30,lentil
872,23.82723528,67.89815262,46.90725077,18,30,lentil
873,23.19305333,62.74710773,49.55213308,18,30,lentil
874,25.08966129,68.17543102,41.45486619,18,30,lentil
875,25.86928193,61.88321072,36.68284038,18,30,lentil
876,18.43966037,68.05394959,39.00992137,18,30,lentil
877,27.14911056,67.02664337,52.50812701,18,30,lentil
878,23.33375853,64.50515776,47.01510708,18,30,lentil
879,26.7230014,62.96841833,42.87274897,18,30,lentil
880,19.55750776,64.45268309,53.04669416,18,30,lentil
881,26.13708256,66.7729209,46.48280681,18,30,lentil
882,27.99990346,65.57653373,49.94043064,18,30,lentil
883,29.05941162,62.10652364,36.5011366,18,30,lentil
884,25.71269843,64.1123333,50.17067771,18,30,lentil
885,21.79792649,63.73086065,46.62370222,18,30,lentil
886,24.70626432,60.26854183,53.12442925,18,30,lentil
887,20.94981756,65.8108757,44.23913012,18,30,lentil
888,24.84918386,68.98088448,41.61080544,18,30,lentil
889,21.91041045,65.21662467,36.10211371,18,30,lentil
890,25.93381964,68.70533022,51.02372773,18,30,lentil
891,29.82112112,69.4073209,51.56461082,18,30,lentil
892,27.52185591,63.13215259,45.20841071,18,30,lentil
893,27.99627907,68.6428593,46.10585191,18,30,lentil
894,20.76774783,63.90164154,47.9271552,18,30,lentil
895,23.05276444,60.424786,52.60285259,18,30,lentil
896,21.65845777,63.58337146,38.07659414,18,30,lentil
897,26.25070298,67.62779652,40.8106299,18,30,lentil
898,20.97195263,63.83179889,53.10207889,18,30,lentil
899,23.89736406,66.32102048,40.74536757,18,30,lentil
900,24.55981624,91.63536236,111.9684622,5,37,pomegranate
901,19.65690085,89.93701023,108.0458926,5,37,pomegranate
902,18.78359608,87.4024767,102.5184759,5,37,pomegranate
903,24.1469628,94.5110662,110.2316633,5,37,pomegranate
904,22.44581266,89.90147027,109.3905998,5,37,pomegranate
905,24.96273236,92.40501423,109.4169192,5,37,pomegranate
906,22.5526059,89.3259486,104.8955643,5,37,pomegranate
907,22.77035608,91.45498527,106.9659201,5,37,pomegranate
908,19.20090378,94.27659596,108.0423555,5,37,pomegranate
909,23.12808226,92.68328358,109.3930157,5,37,pomegranate
910,24.92639065,85.19098079,104.7693804,5,37,pomegranate
911,24.77464458,85.63608688,105.7595811,5,37,pomegranate
912,19.8671184,86.35590206,108.3168858,5,37,pomegranate
913,24.26601316,93.7974061,104.5375109,5,37,pomegranate
914,23.62600218,89.73266695,107.6836871,5,37,pomegranate
915,19.67832052,89.08935702,108.5468633,5,37,pomegranate
916,22.36509395,92.30882391,104.8216333,5,37,pomegranate
917,21.57936934,94.88267728,102.8593382,5,37,pomegranate
918,18.26233221,88.16779129,108.0756727,5,37,pomegranate
919,23.71028128,89.61794165,105.6499907,5,37,pomegranate
920,22.48720144,89.9224883,111.6631582,5,37,pomegranate
921,21.6602498,94.79397419,112.4349689,5,37,pomegranate
922,20.13037175,89.31505137,107.3416913,5,37,pomegranate
923,18.41164435,91.11927248,105.1834976,5,37,pomegranate
924,19.68291173,89.75272999,111.2818551,5,37,pomegranate
925,23.20242586,91.19442671,109.0946323,5,37,pomegranate
926,18.92157197,87.31290342,102.8013275,5,37,pomegranate
927,22.10621387,91.34039616,106.8704803,5,37,pomegranate
928,18.47412402,89.68919664,108.4758509,5,37,pomegranate
929,19.81069447,88.92944254,102.860084,5,37,pomegranate
930,24.4880844,90.83687246,103.1969341,5,37,pomegranate
931,18.75927679,89.93457597,111.0196744,5,37,pomegranate
932,19.54128063,90.29751796,104.3739878,5,37,pomegranate
933,18.91251245,87.74938524,111.2800516,5,37,pomegranate
934,19.91330523,94.95031368,104.0277061,5,37,pomegranate
935,19.72620525,89.64934166,108.2287276,5,37,pomegranate
936,23.83185873,87.84034604,111.2232716,5,37,pomegranate
937,24.94467632,94.25702672,103.8799347,5,37,pomegranate
938,24.692258,93.87030088,104.6735454,5,37,pomegranate
939,24.72485577,85.56083187,111.2787584,5,37,pomegranate
940,20.12644921,87.59629625,108.065579,5,37,pomegranate
941,21.02432943,93.0569505,104.7847006,5,37,pomegranate
942,22.40423537,88.1508343,109.8695196,5,37,pomegranate
943,20.33691147,89.38003827,110.9653137,5,37,pomegranate
944,24.24779615,85.56033312,106.9216033,5,37,pomegranate
945,24.81530144,91.90842992,109.2853418,5,37,pomegranate
946,19.66329768,87.95158129,106.0380805,5,37,pomegranate
947,22.43377991,90.3396556,112.459697,5,37,pomegranate
948,22.92052307,85.12912161,110.2437841,5,37,pomegranate
949,22.91843172,85.40695044,106.2817706,5,37,pomegranate
950,24.88244467,89.39686219,107.1951707,5,37,pomegranate
951,23.40981539,93.13277,105.2240743,5,37,pomegranate
952,21.20725375,94.26304717,107.5660804,5,37,pomegranate
953,18.20230419,91.12282162,109.6623974,5,37,pomegranate
954,22.34375696,89.7870345,103.3183074,5,37,pomegranate
955,24.32770134,90.88292835,110.4606459,5,37,pomegranate
956,19.75088482,88.71691157,102.5538035,5,37,pomegranate
957,19.86173586,86.19740917,111.0217929,5,37,pomegranate
